Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,FirstName,LastName,ADEmail,Phone number
1164,26,Male,Pants,Clothing,56,Tennessee,L,White,Summer,3,No,Credit Card,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,Alessandro,Fuller,alessandro.fuller@gmail.com,+1211-066-8018
1165,68,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Credit Card,Standard,Yes,Yes,47,PayPal,Quarterly,Kamden,Ochoa,kamden.ochoa@gmail.com,+1931-489-7034
1166,51,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Cash,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,Charlee,Wiggins,charlee.wiggins@gmail.com,+1721-969-3386
1167,48,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Cash,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,Natalia,Hamilton,natalia.hamilton@gmail.com,+1328-203-8864
1168,60,Male,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,PayPal,Free Shipping,Yes,Yes,16,PayPal,Quarterly,Kierra,Boone,kierra.boone@gmail.com,+1683-479-9965
1169,68,Male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,PayPal,Standard,Yes,Yes,37,Debit Card,Fortnightly,Charlie,Ramirez,charlie.ramirez@gmail.com,+1132-588-8471
1170,25,Male,Backpack,Accessories,94,Wyoming,S,Gray,Fall,4.5,No,Venmo,2-Day Shipping,Yes,Yes,3,Cash,Annually,Chris,Johnson,chris.johnson@gmail.com,+1386-739-3882
1171,57,Male,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Bank Transfer,Express,Yes,Yes,33,Cash,Bi-Weekly,John,Bentley,john.bentley@gmail.com,+1712-850-3121
1172,41,Male,Socks,Clothing,55,Louisiana,M,Lavender,Spring,3.9,No,Bank Transfer,Next Day Air,Yes,Yes,15,Debit Card,Annually,Myla,Mcintyre,myla.mcintyre@gmail.com,+1222-632-0747
1173,59,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Credit Card,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly,Demarcus,Ware,demarcus.ware@gmail.com,+1508-724-7960
1174,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Credit Card,Express,Yes,Yes,42,Cash,Bi-Weekly,Devon,Daniels,devon.daniels@gmail.com,+1802-875-5047
1175,42,Male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Cash,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly,Odin,Heath,odin.heath@gmail.com,+1747-459-4955
1176,35,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Credit Card,Store Pickup,Yes,Yes,26,PayPal,Quarterly,Bryanna,Mahoney,bryanna.mahoney@gmail.com,+1799-396-1373
1177,36,Male,Dress,Clothing,83,Oregon,M,Red,Winter,4.6,No,Credit Card,Free Shipping,Yes,Yes,39,PayPal,Quarterly,Ashlynn,Thompson,ashlynn.thompson@gmail.com,+1990-113-6918
1178,54,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Cash,Standard,Yes,Yes,24,Debit Card,Monthly,Ansley,Duke,ansley.duke@gmail.com,+1468-730-3203
1179,37,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Credit Card,Express,Yes,Yes,23,Debit Card,Annually,Izaiah,Quinn,izaiah.quinn@gmail.com,+1270-249-6847
1180,20,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Debit Card,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,Hillary,Clements,hillary.clements@gmail.com,+1104-832-7778
1181,23,Male,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Cash,Standard,Yes,Yes,34,Cash,Monthly,Diana,Cameron,diana.cameron@gmail.com,+1255-998-7089
1182,61,Male,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Cash,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly,Rhianna,Allison,rhianna.allison@gmail.com,+1190-868-6562
1183,37,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Debit Card,Express,Yes,Yes,45,PayPal,Quarterly,Ramon,Watson,ramon.watson@gmail.com,+1926-741-3897
1184,23,Male,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,PayPal,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly,Raegan,Spence,raegan.spence@gmail.com,+1668-643-7585
1185,63,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Bank Transfer,Express,Yes,Yes,19,Credit Card,Annually,Jacoby,Singleton,jacoby.singleton@gmail.com,+1708-753-0303
1186,47,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Debit Card,Standard,Yes,Yes,29,Credit Card,Monthly,Kara,Yates,kara.yates@gmail.com,+1908-764-5460
1187,63,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,Cash,2-Day Shipping,Yes,Yes,27,Credit Card,Annually,Beau,Barron,beau.barron@gmail.com,+1435-689-3422
1188,56,Male,Hat,Accessories,89,Iowa,L,Maroon,Fall,3,No,Cash,Express,Yes,Yes,37,Credit Card,Every 3 Months,Giovanna,Morton,giovanna.morton@gmail.com,+1951-578-4315
1189,68,Male,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Credit Card,Next Day Air,Yes,Yes,11,Credit Card,Weekly,Braelyn,Dominguez,braelyn.dominguez@gmail.com,+1930-579-3903
1190,64,Male,Shirt,Clothing,97,Arkansas,XL,Teal,Summer,4.9,No,Venmo,Free Shipping,Yes,Yes,28,Debit Card,Annually,Rhett,Andrews,rhett.andrews@gmail.com,+1751-311-5423
1191,62,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Bank Transfer,Next Day Air,Yes,Yes,31,Credit Card,Weekly,Terrell,Crosby,terrell.crosby@gmail.com,+1694-004-6400
1192,34,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Debit Card,Free Shipping,Yes,Yes,50,Venmo,Quarterly,Corbin,Roberson,corbin.roberson@gmail.com,+1333-494-0912
1193,49,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4,No,PayPal,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,Micheal,Drake,micheal.drake@gmail.com,+1822-257-2187
1194,40,Male,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5,No,Venmo,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly,Evie,Mclaughlin,evie.mclaughlin@gmail.com,+1488-899-3213
1195,50,Male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,Debit Card,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly,Robert,Hubert,robert.hubert@gmail.com,+1869-047-9181
1196,25,Male,Scarf,Accessories,95,Texas,M,White,Winter,4,No,Cash,2-Day Shipping,Yes,Yes,33,Venmo,Monthly,Matthew,Westinghouse,matthew.westinghouse@gmail.com,+1734-036-4896
1197,30,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,PayPal,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,Jason,Smith,jason.smith@gmail.com,+1166-782-0951
1198,54,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Debit Card,Standard,Yes,Yes,26,PayPal,Annually,Charlie,Wang,charlie.wang@gmail.com,+1730-213-0237
1199,40,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,Bank Transfer,2-Day Shipping,Yes,Yes,17,Cash,Annually,Kurt,Navathe,kurt.navathe@gmail.com,+1375-702-3000
1200,49,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Credit Card,Free Shipping,Yes,Yes,3,Debit Card,Weekly,Katie,Roper,katie.roper@gmail.com,+1699-291-8664
1201,27,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Bank Transfer,Store Pickup,Yes,Yes,7,PayPal,Weekly,Maggie,Rachael,maggie.rachael@gmail.com,+1889-943-1897
1202,27,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,Cash,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,Binh,Le,binh.le@gmail.com,+1845-728-5150
1203,48,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Bank Transfer,Standard,Yes,Yes,14,Venmo,Every 3 Months,Lucia,Peterson,lucia.peterson@gmail.com,+1383-523-3607
1204,40,Male,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Bank Transfer,Free Shipping,Yes,Yes,23,Bank Transfer,Annually,Nola,Moss,nola.moss@gmail.com,+1931-195-8619
1205,67,Male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,Bank Transfer,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months,Chance,Braun,chance.braun@gmail.com,+1606-656-5343
1206,52,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Credit Card,Standard,Yes,Yes,38,Bank Transfer,Fortnightly,Alma,Pennington,alma.pennington@gmail.com,+1291-460-9145
1207,22,Male,Handbag,Accessories,59,Mississippi,S,Cyan,Fall,3,No,Cash,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months,Miley,French,miley.french@gmail.com,+1965-956-0819
1208,62,Male,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Venmo,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months,Kole,Levine,kole.levine@gmail.com,+1897-469-8788
1209,20,Male,Boots,Footwear,100,Wisconsin,S,Red,Winter,2.9,No,Cash,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,Azul,Watkins,azul.watkins@gmail.com,+1333-241-4779
1210,41,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,PayPal,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly,Landen,Blanchard,landen.blanchard@gmail.com,+1179-558-8047
1211,34,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,PayPal,Next Day Air,Yes,Yes,5,Cash,Quarterly,Leroy,Norman,leroy.norman@gmail.com,+1634-336-7291
1212,23,Male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Venmo,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months,Nikhil,Pineda,nikhil.pineda@gmail.com,+1778-632-3414
1213,32,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Venmo,Free Shipping,Yes,Yes,18,Credit Card,Weekly,Kadence,Simon,kadence.simon@gmail.com,+1128-013-7867
1214,68,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,No,Cash,Express,Yes,Yes,14,Debit Card,Every 3 Months,Elliot,Phillips,elliot.phillips@gmail.com,+1408-931-7023
1215,30,Male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Cash,Free Shipping,Yes,Yes,5,Cash,Every 3 Months,Taniya,Daniels,taniya.daniels@gmail.com,+1760-324-5806
1216,66,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,Cash,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months,Julia,Jimenez,julia.jimenez@gmail.com,+1958-716-6854
1217,62,Male,Pants,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,PayPal,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,Kamden,Paul,kamden.paul@gmail.com,+1241-180-1050
1218,50,Male,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Debit Card,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,Octavio,Hicks,octavio.hicks@gmail.com,+1140-918-6960
1219,55,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Venmo,Store Pickup,Yes,Yes,43,Cash,Every 3 Months,Jaidyn,Malone,jaidyn.malone@gmail.com,+1207-986-1597
1220,19,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,No,Bank Transfer,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly,Cora,Perez,cora.perez@gmail.com,+1614-914-8998
1221,67,Male,Gloves,Accessories,64,Kentucky,M,Green,Winter,4.9,No,Bank Transfer,Express,Yes,Yes,36,Bank Transfer,Quarterly,Isis,Ayala,isis.ayala@gmail.com,+1374-409-6267
1222,18,Male,Socks,Clothing,69,Iowa,M,Red,Winter,4.5,No,Bank Transfer,Standard,Yes,Yes,3,Cash,Quarterly,Charlee,Calhoun,charlee.calhoun@gmail.com,+1373-747-7349
1223,58,Male,Jeans,Clothing,69,Indiana,L,Magenta,Fall,3.4,No,Bank Transfer,Store Pickup,Yes,Yes,27,Bank Transfer,Annually,Walter,Pruitt,walter.pruitt@gmail.com,+1597-167-8303
1224,69,Male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,No,Credit Card,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly,Julie,Harrington,julie.harrington@gmail.com,+1402-938-6409
1225,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Bank Transfer,Store Pickup,Yes,Yes,18,Venmo,Weekly,Amara,Wood,amara.wood@gmail.com,+1613-550-4492
1226,28,Male,Gloves,Accessories,97,North Carolina,S,Turquoise,Fall,2.6,No,Credit Card,Free Shipping,Yes,Yes,16,Debit Card,Weekly,Nevaeh,Ponce,nevaeh.ponce@gmail.com,+1904-235-6581
1227,53,Male,Sandals,Footwear,91,Ohio,S,Cyan,Fall,3.4,No,PayPal,Store Pickup,Yes,Yes,18,Venmo,Bi-Weekly,Greta,Fields,greta.fields@gmail.com,+1667-794-9430
1228,27,Male,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Venmo,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly,Zackery,Hess,zackery.hess@gmail.com,+1852-935-4240
1229,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Venmo,Express,Yes,Yes,1,Cash,Annually,Chloe,Gould,chloe.gould@gmail.com,+1154-952-1436
1230,34,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,No,Venmo,Express,Yes,Yes,39,Bank Transfer,Annually,Elyse,Chandler,elyse.chandler@gmail.com,+1965-764-7118
1231,25,Male,Hat,Accessories,80,Illinois,L,Brown,Spring,4.6,No,Debit Card,Standard,Yes,Yes,49,Venmo,Monthly,Isaias,Briggs,isaias.briggs@gmail.com,+1709-118-1942
1232,66,Male,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4,No,Credit Card,2-Day Shipping,Yes,Yes,43,Credit Card,Fortnightly,Allison,Frank,allison.frank@gmail.com,+1811-189-5220
1233,57,Male,Handbag,Accessories,23,New York,M,Charcoal,Summer,3.6,No,Cash,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months,Joaquin,Hahn,joaquin.hahn@gmail.com,+1678-358-3721
1234,46,Male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,No,Cash,Next Day Air,Yes,Yes,40,Venmo,Every 3 Months,Drake,Nicholson,drake.nicholson@gmail.com,+1446-340-0273
1235,38,Male,Gloves,Accessories,99,New Jersey,M,Indigo,Fall,4.1,No,Cash,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly,Kenna,Porter,kenna.porter@gmail.com,+1451-536-4713
1236,23,Male,Sweater,Clothing,22,Idaho,M,Red,Spring,3,No,Bank Transfer,Store Pickup,Yes,Yes,46,PayPal,Every 3 Months,Peter,Wong,peter.wong@gmail.com,+1408-522-1634
1237,42,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,PayPal,Store Pickup,Yes,Yes,35,Debit Card,Every 3 Months,Fatima,Pennington,fatima.pennington@gmail.com,+1934-868-9748
1238,25,Male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,Credit Card,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly,Lainey,Ayers,lainey.ayers@gmail.com,+1836-828-4472
1239,55,Male,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,No,PayPal,Express,Yes,Yes,3,Venmo,Fortnightly,Tania,Jennings,tania.jennings@gmail.com,+1252-051-2099
1240,62,Male,Coat,Outerwear,37,New Jersey,XL,Magenta,Spring,4.8,No,PayPal,Standard,Yes,Yes,32,Debit Card,Every 3 Months,Kara,Ferrell,kara.ferrell@gmail.com,+1908-921-1956
1241,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Debit Card,Store Pickup,Yes,Yes,48,Debit Card,Annually,George,Sheppard,george.sheppard@gmail.com,+1663-568-4358
1242,58,Male,Hoodie,Clothing,51,Hawaii,XL,Pink,Winter,3.1,No,Cash,Express,Yes,Yes,34,Credit Card,Weekly,Taniyah,Mcmillan,taniyah.mcmillan@gmail.com,+1421-895-3420
1243,56,Male,Socks,Clothing,27,Nevada,M,Lavender,Summer,4,No,Bank Transfer,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly,Kole,Avila,kole.avila@gmail.com,+1885-362-4138
1244,25,Male,Blouse,Clothing,23,New Hampshire,S,Pink,Spring,3,No,PayPal,Store Pickup,Yes,Yes,22,Debit Card,Annually,Ernest,Munoz,ernest.munoz@gmail.com,+1622-875-2374
1245,70,Male,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,No,Cash,2-Day Shipping,Yes,Yes,2,Cash,Monthly,Rose,Jordan,rose.jordan@gmail.com,+1441-168-0136
1246,42,Male,Dress,Clothing,31,New York,M,Violet,Fall,3.4,No,Bank Transfer,Standard,Yes,Yes,30,Bank Transfer,Weekly,Amaris,Torres,amaris.torres@gmail.com,+1976-011-7254
1247,27,Male,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,No,Credit Card,Standard,Yes,Yes,27,Cash,Monthly,Titus,Lowe,titus.lowe@gmail.com,+1111-006-1564
1248,65,Male,T-shirt,Clothing,99,Virginia,M,Charcoal,Spring,3.5,No,Bank Transfer,Express,Yes,Yes,18,Venmo,Bi-Weekly,Savanah,Prince,savanah.prince@gmail.com,+1269-944-9999
1249,62,Male,Hat,Accessories,37,Wisconsin,XL,Red,Winter,3,No,Credit Card,Free Shipping,Yes,Yes,8,Credit Card,Annually,Dawson,Pollard,dawson.pollard@gmail.com,+1840-050-1191
1250,62,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,PayPal,Express,Yes,Yes,48,Venmo,Fortnightly,Moises,Day,moises.day@gmail.com,+1541-951-0650
1251,52,Male,Jeans,Clothing,26,New Hampshire,XL,Purple,Winter,4.1,No,Cash,Free Shipping,Yes,Yes,24,Cash,Monthly,Sadie,Sheppard,sadie.sheppard@gmail.com,+1322-418-7633
1252,56,Male,Shorts,Clothing,86,Indiana,XL,Orange,Spring,5,No,Debit Card,Next Day Air,Yes,Yes,43,Credit Card,Monthly,Soren,Coleman,soren.coleman@gmail.com,+1257-040-0428
1253,28,Male,Sandals,Footwear,41,Massachusetts,L,Magenta,Fall,4,No,Venmo,Standard,Yes,Yes,8,Cash,Quarterly,Sage,Morris,sage.morris@gmail.com,+1787-986-6677
1254,39,Male,Sandals,Footwear,23,Montana,XL,Red,Winter,4.9,No,Venmo,Express,Yes,Yes,49,PayPal,Annually,Lillian,Steele,lillian.steele@gmail.com,+1988-268-4963
1255,54,Male,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,No,Cash,2-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly,Deanna,Meza,deanna.meza@gmail.com,+1643-120-8533
1256,30,Male,Hat,Accessories,68,Indiana,M,Peach,Fall,4.1,No,Credit Card,Standard,Yes,Yes,38,Cash,Fortnightly,Troy,Todd,troy.todd@gmail.com,+1684-644-7595
1257,45,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Cash,Express,Yes,Yes,4,Cash,Fortnightly,Beckett,Shea,beckett.shea@gmail.com,+1627-647-9588
1258,68,Male,Dress,Clothing,67,Minnesota,L,Gold,Spring,3,No,Cash,Free Shipping,Yes,Yes,31,Cash,Every 3 Months,Eve,Barker,eve.barker@gmail.com,+1300-814-2707
1259,47,Male,Boots,Footwear,87,Ohio,XL,Gold,Spring,4.1,No,Debit Card,2-Day Shipping,Yes,Yes,34,Debit Card,Every 3 Months,Lillie,Wilkerson,lillie.wilkerson@gmail.com,+1771-350-4567
1260,68,Male,Skirt,Clothing,64,Minnesota,M,Turquoise,Fall,3.9,No,Bank Transfer,Standard,Yes,Yes,45,Credit Card,Monthly,Alexis,Harrell,alexis.harrell@gmail.com,+1152-368-4893
1261,63,Male,Shirt,Clothing,93,Virginia,XL,Green,Spring,4.1,No,Venmo,Store Pickup,Yes,Yes,30,Debit Card,Quarterly,Mylee,Snow,mylee.snow@gmail.com,+1905-412-9236
1262,20,Male,Shirt,Clothing,29,Connecticut,L,Maroon,Summer,2.8,No,Venmo,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly,Elsa,Mckenzie,elsa.mckenzie@gmail.com,+1738-412-4611
1263,29,Male,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,No,Debit Card,Store Pickup,Yes,Yes,44,Venmo,Monthly,Kolby,Reed,kolby.reed@gmail.com,+1793-151-5005
1264,41,Male,Hoodie,Clothing,70,Delaware,L,Brown,Winter,4.6,No,Bank Transfer,2-Day Shipping,Yes,Yes,1,Credit Card,Bi-Weekly,Kyler,Morales,kyler.morales@gmail.com,+1125-511-8743
1265,52,Male,Sweater,Clothing,92,Vermont,S,Blue,Winter,2.5,No,Venmo,Next Day Air,Yes,Yes,1,Venmo,Bi-Weekly,Jasiah,Walton,jasiah.walton@gmail.com,+1105-206-8637
1266,32,Male,Shirt,Clothing,79,Louisiana,M,Lavender,Spring,2.7,No,Bank Transfer,Next Day Air,Yes,Yes,27,Bank Transfer,Weekly,Urijah,Brandt,urijah.brandt@gmail.com,+1694-792-5042
1267,20,Male,Blouse,Clothing,31,North Dakota,M,Peach,Fall,4,No,Cash,Standard,Yes,Yes,14,Debit Card,Every 3 Months,Gianna,Pope,gianna.pope@gmail.com,+1628-993-9744
1268,47,Male,T-shirt,Clothing,83,Oregon,S,Gray,Spring,2.7,No,Credit Card,Standard,Yes,Yes,41,Cash,Weekly,Malia,Reynolds,malia.reynolds@gmail.com,+1182-932-9616
1269,23,Male,Jacket,Outerwear,88,Idaho,XL,Charcoal,Winter,2.9,No,Venmo,Next Day Air,Yes,Yes,25,Debit Card,Bi-Weekly,Claire,Gordon,claire.gordon@gmail.com,+1639-152-5595
1270,43,Male,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3,No,PayPal,Standard,Yes,Yes,47,PayPal,Quarterly,Joshua,Hall,joshua.hall@gmail.com,+1710-571-2379
1271,67,Male,Hoodie,Clothing,98,West Virginia,M,Green,Fall,3.3,No,Cash,Standard,Yes,Yes,20,Cash,Annually,Mattie,Peters,mattie.peters@gmail.com,+1774-111-9690
1272,70,Male,Jewelry,Accessories,57,Kentucky,S,Gray,Spring,4.3,No,Cash,Store Pickup,Yes,Yes,42,PayPal,Annually,Makai,Nolan,makai.nolan@gmail.com,+1346-364-6205
1273,35,Male,Sandals,Footwear,80,Wisconsin,M,Orange,Winter,4.4,No,Debit Card,Express,Yes,Yes,16,Bank Transfer,Monthly,Trevon,Briggs,trevon.briggs@gmail.com,+1198-727-1595
1274,41,Male,Jeans,Clothing,29,Mississippi,L,Silver,Spring,4.1,No,Cash,Next Day Air,Yes,Yes,32,Credit Card,Every 3 Months,Gretchen,Weeks,gretchen.weeks@gmail.com,+1848-688-7460
1275,54,Male,Hat,Accessories,73,Missouri,M,Olive,Spring,3.1,No,Cash,2-Day Shipping,Yes,Yes,37,PayPal,Quarterly,Corey,Hurst,corey.hurst@gmail.com,+1782-564-9245
1276,55,Male,Sweater,Clothing,32,Arkansas,S,Turquoise,Fall,4.5,No,PayPal,Standard,Yes,Yes,1,PayPal,Monthly,Alison,Pugh,alison.pugh@gmail.com,+1715-821-9799
1277,51,Male,Boots,Footwear,68,Wyoming,L,Turquoise,Spring,4.8,No,PayPal,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly,Kadence,Sandoval,kadence.sandoval@gmail.com,+1861-803-8033
1278,19,Male,Blouse,Clothing,97,Rhode Island,L,Green,Spring,5,No,Debit Card,Express,Yes,Yes,5,Venmo,Quarterly,Mckenzie,Kim,mckenzie.kim@gmail.com,+1567-054-7639
1279,28,Male,Shorts,Clothing,98,Utah,M,Violet,Fall,2.8,No,Credit Card,Next Day Air,Yes,Yes,31,Venmo,Fortnightly,Randall,Miller,randall.miller@gmail.com,+1330-907-3984
1280,63,Male,Hoodie,Clothing,56,Maryland,L,Charcoal,Fall,3.7,No,PayPal,Express,Yes,Yes,18,Debit Card,Annually,Lailah,Hughes,lailah.hughes@gmail.com,+1824-353-2849
1281,30,Male,Pants,Clothing,78,Georgia,L,White,Winter,4.4,No,PayPal,2-Day Shipping,Yes,Yes,39,Venmo,Every 3 Months,Quentin,Calderon,quentin.calderon@gmail.com,+1406-577-4251
1282,29,Male,Belt,Accessories,81,New Jersey,M,Olive,Spring,4.5,No,Cash,Store Pickup,Yes,Yes,8,Venmo,Bi-Weekly,Molly,Fischer,molly.fischer@gmail.com,+1532-954-1549
1283,24,Male,Shirt,Clothing,68,New Hampshire,L,Violet,Winter,3,No,Debit Card,Free Shipping,Yes,Yes,20,Venmo,Monthly,Anaya,Stanton,anaya.stanton@gmail.com,+1630-162-5936
1284,69,Male,Shirt,Clothing,94,Oregon,M,Violet,Winter,3.9,No,Credit Card,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months,Jaden,Houston,jaden.houston@gmail.com,+1754-153-3512
1285,65,Male,Dress,Clothing,93,Arkansas,M,Black,Spring,3.9,No,Bank Transfer,Express,Yes,Yes,38,PayPal,Fortnightly,Lance,Bailey,lance.bailey@gmail.com,+1822-107-8861
1286,64,Male,Gloves,Accessories,99,North Carolina,M,Charcoal,Fall,3.5,No,Venmo,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,Quintin,Hicks,quintin.hicks@gmail.com,+1356-915-3989
1287,40,Male,Gloves,Accessories,49,West Virginia,L,Yellow,Winter,4.9,No,Bank Transfer,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly,Mauricio,Meyers,mauricio.meyers@gmail.com,+1432-244-5608
1288,24,Male,Jeans,Clothing,28,Utah,XL,Blue,Winter,3.4,No,Venmo,Standard,Yes,Yes,20,PayPal,Monthly,Tess,Reilly,tess.reilly@gmail.com,+1888-851-8488
1289,66,Male,Belt,Accessories,93,South Dakota,XL,Charcoal,Winter,4.1,No,Venmo,Standard,Yes,Yes,34,PayPal,Bi-Weekly,Reece,Callahan,reece.callahan@gmail.com,+1290-381-1615
1290,35,Male,Jacket,Outerwear,24,New Hampshire,M,Red,Fall,2.9,No,Debit Card,Next Day Air,Yes,Yes,10,PayPal,Weekly,Tyrell,Fuentes,tyrell.fuentes@gmail.com,+1998-811-5401
1291,67,Male,Skirt,Clothing,35,Maryland,M,Indigo,Spring,3.4,No,Cash,Free Shipping,Yes,Yes,3,PayPal,Annually,Benjamin,Kaufman,benjamin.kaufman@gmail.com,+1190-797-5058
1292,69,Male,Sandals,Footwear,68,South Dakota,S,Beige,Spring,3.2,No,Venmo,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly,Ayla,Mcgrath,ayla.mcgrath@gmail.com,+1889-915-5608
